"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","Parameterbezeichnung","DATUM","WERT","Kommentar","EINHEIT","MESSPROGRAMM","EU_CD_LW"
"21315","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,33","Chemie (See und FG)","Leitfähigkeit",2011-11-21,425,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21316","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,33","Chemie (See und FG)","Leitfähigkeit",2013-10-28,430,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21317","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,33","Chemie (See und FG)","Leitfähigkeit",2016-06-27,439,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21318","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,33","Chemie (See und FG)","Leitfähigkeit",2020-09-14,460,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21319","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2013-03-04,442,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21320","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2013-07-08,426,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21321","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2014-02-06,401,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21322","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2019-04-08,430,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21323","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2020-06-22,453,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21324","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,34","Chemie (See und FG)","Leitfähigkeit",2020-08-19,457,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21325","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,36","Chemie (See und FG)","Leitfähigkeit",2011-03-16,503,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21326","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,36","Chemie (See und FG)","Leitfähigkeit",2013-06-03,420,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21327","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,36","Chemie (See und FG)","Leitfähigkeit",2017-08-22,446,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21328","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,37","Chemie (See und FG)","Leitfähigkeit",2017-03-02,417,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21329","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,38","Chemie (See und FG)","Leitfähigkeit",2019-01-09,422,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21330","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,38","Chemie (See und FG)","Leitfähigkeit",2021-01-06,424,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21331","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2009-06-10,436,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21332","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2009-10-13,461,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21333","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2010-04-19,432,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21334","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2010-05-20,428,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21335","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2010-06-14,429,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21336","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2011-02-14,475,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21337","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2012-09-03,459,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21338","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2012-11-26,427,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21339","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2014-06-02,422,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21340","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2018-02-05,420,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21341","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2018-06-04,442,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21342","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,4","Chemie (See und FG)","Leitfähigkeit",2021-08-24,454,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21343","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,41","Chemie (See und FG)","Leitfähigkeit",2011-04-11,430,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21344","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,41","Chemie (See und FG)","Leitfähigkeit",2015-09-14,448,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21345","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,41","Chemie (See und FG)","Leitfähigkeit",2016-02-29,416,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21346","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,42","Chemie (See und FG)","Leitfähigkeit",2019-09-03,455,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21347","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,42","Chemie (See und FG)","Leitfähigkeit",2019-12-02,429,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21348","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,43","Chemie (See und FG)","Leitfähigkeit",2011-08-29,458,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21349","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,43","Chemie (See und FG)","Leitfähigkeit",2016-07-26,442,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21350","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,43","Chemie (See und FG)","Leitfähigkeit",2017-06-26,442,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21351","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2011-06-06,449,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21352","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2013-02-04,456,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21353","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2014-07-01,431,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21354","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2018-10-23,458,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21355","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2020-07-20,454,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21356","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,44","Chemie (See und FG)","Leitfähigkeit",2021-05-05,434,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21357","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,45","Chemie (See und FG)","Leitfähigkeit",2013-09-30,428,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21358","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,47","Chemie (See und FG)","Leitfähigkeit",2011-02-14,475,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21359","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,47","Chemie (See und FG)","Leitfähigkeit",2011-05-09,439,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21360","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,47","Chemie (See und FG)","Leitfähigkeit",2015-03-02,421,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21361","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,47","Chemie (See und FG)","Leitfähigkeit",2019-05-07,436,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21362","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,48","Chemie (See und FG)","Leitfähigkeit",2020-08-19,457,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21363","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,49","Chemie (See und FG)","Leitfähigkeit",2013-03-04,443,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21364","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,49","Chemie (See und FG)","Leitfähigkeit",2013-12-19,394,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21365","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,49","Chemie (See und FG)","Leitfähigkeit",2014-03-11,421,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21366","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,49","Chemie (See und FG)","Leitfähigkeit",2017-01-04,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21367","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,49","Chemie (See und FG)","Leitfähigkeit",2021-06-30,452,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21368","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-02-20,501,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21369","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-03-21,551,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21370","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-04-20,423,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21371","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-05-17,409,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21372","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-06-13,410,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21373","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-07-05,426,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21374","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-08-08,429,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21375","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-09-06,425,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21376","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-10-04,442,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21377","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-11-02,433,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21378","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2006-11-30,449,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21379","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-01-16,405,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21380","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-03-12,411,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21381","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-06-05,431,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21382","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-07-05,433,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21383","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-08-02,433,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21384","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-08-29,436,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21385","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-09-26,443,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21386","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-10-29,458,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21387","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-11-26,397,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21388","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2007-12-19,399,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21389","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-01-15,417,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21390","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-02-13,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21391","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-04-08,417,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21392","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-06-04,437,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21393","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-07-02,434,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21394","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-07-31,440,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21395","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-09-22,443,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21396","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-11-18,467,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21397","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2008-12-15,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21398","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-01-12,441,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21399","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-02-10,480,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21400","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-04-15,429,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21401","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-05-12,430,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21402","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-07-15,447,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21403","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-09-15,449,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21404","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-11-10,472,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21405","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2009-12-09,416,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21406","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-01-29,460,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21407","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-02-25,513,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21408","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-03-29,513,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21409","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-07-13,443,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21410","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-09-13,455,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21411","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-10-06,464,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21412","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-11-02,470,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21413","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2010-12-02,420,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21414","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2012-06-11,449,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21415","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2012-07-11,451,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21416","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2012-10-01,461,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21417","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2014-05-20,430,NA,"µS/cm","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"21418","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2014-06-24,444,NA,"µS/cm","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"21419","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2014-07-23,445,NA,"µS/cm","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"21420","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2014-08-27,406,NA,"µS/cm","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"21421","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2014-10-28,465,NA,"µS/cm","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"21422","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2018-11-26,423,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21423","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,5","Chemie (See und FG)","Leitfähigkeit",2022-09-12,445,NA,"µS/cm","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"21424","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,51","Chemie (See und FG)","Leitfähigkeit",2014-05-05,421,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21425","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,51","Chemie (See und FG)","Leitfähigkeit",2015-11-09,473,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21426","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,51","Chemie (See und FG)","Leitfähigkeit",2017-09-19,450,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21427","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,51","Chemie (See und FG)","Leitfähigkeit",2021-09-20,461,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21428","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,52","Chemie (See und FG)","Leitfähigkeit",2015-03-30,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21429","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,53","Chemie (See und FG)","Leitfähigkeit",2011-10-24,471,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21430","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,53","Chemie (See und FG)","Leitfähigkeit",2015-10-12,460,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21431","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,54","Chemie (See und FG)","Leitfähigkeit",2011-12-20,424,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21432","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,54","Chemie (See und FG)","Leitfähigkeit",2016-02-03,416,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21433","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,54","Chemie (See und FG)","Leitfähigkeit",2019-03-13,424,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21434","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,55","Chemie (See und FG)","Leitfähigkeit",2015-04-27,422,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21435","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,55","Chemie (See und FG)","Leitfähigkeit",2016-08-22,444,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21436","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,55","Chemie (See und FG)","Leitfähigkeit",2016-12-05,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21437","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,55","Chemie (See und FG)","Leitfähigkeit",2017-07-24,447,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21438","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,57","Chemie (See und FG)","Leitfähigkeit",2011-03-16,554,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21439","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,57","Chemie (See und FG)","Leitfähigkeit",2013-10-28,430,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21440","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,58","Chemie (See und FG)","Leitfähigkeit",2019-12-02,429,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21441","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,59","Chemie (See und FG)","Leitfähigkeit",2011-07-04,452,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21442","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,59","Chemie (See und FG)","Leitfähigkeit",2013-07-08,426,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21443","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,59","Chemie (See und FG)","Leitfähigkeit",2014-11-18,478,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21444","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,59","Chemie (See und FG)","Leitfähigkeit",2018-07-02,437,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21445","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,6","Chemie (See und FG)","Leitfähigkeit",2008-09-22,444,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21446","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,6","Chemie (See und FG)","Leitfähigkeit",2008-12-15,418,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
"21447","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx29,6","Chemie (See und FG)","Leitfähigkeit",2009-03-16,542,NA,"µS/cm","UBA-Meldung Seen","DELW_DEBB800015828419"
