"","WK_ID","WK","MESSSTELLE","ABSCHNITT","JAHR","LAENGE_VON","LAENGE_BIS","TIEFE_VON","TIEFE_BIS","EU_CD_LW"
"2000","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,33","2014",NA,NA,14.33,14.33,"DELW_DEBB800015828419"
"2001","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,33","2017",NA,NA,14.33,14.33,"DELW_DEBB800015828419"
"2002","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,33","2018",NA,NA,14.33,14.33,"DELW_DEBB800015828419"
"2003","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,34","2011",NA,NA,14.34,14.34,"DELW_DEBB800015828419"
"2004","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,34","2019",NA,NA,14.34,14.34,"DELW_DEBB800015828419"
"2005","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,34","2021",NA,NA,14.34,14.34,"DELW_DEBB800015828419"
"2006","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,35","2018",NA,NA,14.35,14.35,"DELW_DEBB800015828419"
"2007","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,36","2011",NA,NA,14.36,14.36,"DELW_DEBB800015828419"
"2008","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,36","2021",NA,NA,14.36,14.36,"DELW_DEBB800015828419"
"2009","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,37","2014",NA,NA,14.37,14.37,"DELW_DEBB800015828419"
"2010","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,38","2016",NA,NA,14.38,14.38,"DELW_DEBB800015828419"
"2011","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,38","2018",NA,NA,14.38,14.38,"DELW_DEBB800015828419"
"2012","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,38","2021",NA,NA,14.38,14.38,"DELW_DEBB800015828419"
"2013","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,39","2015",NA,NA,14.39,14.39,"DELW_DEBB800015828419"
"2014","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,39","2018",NA,NA,14.39,14.39,"DELW_DEBB800015828419"
"2015","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,39","2019",NA,NA,14.39,14.39,"DELW_DEBB800015828419"
"2016","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2006",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2017","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2007",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2018","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2008",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2019","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2010",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2020","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2012",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2021","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2013",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2022","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,4","2021",NA,NA,14.4,14.4,"DELW_DEBB800015828419"
"2023","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,41","2011",NA,NA,14.41,14.41,"DELW_DEBB800015828419"
"2024","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,41","2013",NA,NA,14.41,14.41,"DELW_DEBB800015828419"
"2025","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,41","2021",NA,NA,14.41,14.41,"DELW_DEBB800015828419"
"2026","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,42","2014",NA,NA,14.42,14.42,"DELW_DEBB800015828419"
"2027","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,42","2017",NA,NA,14.42,14.42,"DELW_DEBB800015828419"
"2028","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,42","2019",NA,NA,14.42,14.42,"DELW_DEBB800015828419"
"2029","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,42","2020",NA,NA,NA,14.42,"DELW_DEBB800015828419"
"2030","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,43","2011",NA,NA,14.43,14.43,"DELW_DEBB800015828419"
"2031","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,44","2011",NA,NA,14.44,14.44,"DELW_DEBB800015828419"
"2032","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,44","2013",NA,NA,14.44,14.44,"DELW_DEBB800015828419"
"2033","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,44","2017",NA,NA,14.44,14.44,"DELW_DEBB800015828419"
"2034","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,44","2019",NA,NA,14.44,14.44,"DELW_DEBB800015828419"
"2035","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,45","2014",NA,NA,14.45,14.45,"DELW_DEBB800015828419"
"2036","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,45","2018",NA,NA,14.45,14.45,"DELW_DEBB800015828419"
"2037","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,45","2021",NA,NA,14.45,14.45,"DELW_DEBB800015828419"
"2038","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,46","2011",NA,NA,14.46,14.46,"DELW_DEBB800015828419"
"2039","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,46","2013",NA,NA,NA,14.46,"DELW_DEBB800015828419"
"2040","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,47","2020",NA,NA,NA,14.47,"DELW_DEBB800015828419"
"2041","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,47","2021",NA,NA,14.47,14.47,"DELW_DEBB800015828419"
"2042","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,48","2014",NA,NA,14.48,14.48,"DELW_DEBB800015828419"
"2043","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,49","2011",NA,NA,14.49,14.49,"DELW_DEBB800015828419"
"2044","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,49","2013",NA,NA,NA,14.49,"DELW_DEBB800015828419"
"2045","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2006",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2046","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2007",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2047","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2008",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2048","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2009",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2049","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2010",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2050","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2012",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2051","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,5","2013",NA,NA,14.5,14.5,"DELW_DEBB800015828419"
"2052","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,51","2011",NA,NA,14.51,14.51,"DELW_DEBB800015828419"
"2053","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,51","2021",NA,NA,14.51,14.51,"DELW_DEBB800015828419"
"2054","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,52","2013",NA,NA,14.52,14.52,"DELW_DEBB800015828419"
"2055","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,52","2018",NA,NA,14.52,14.52,"DELW_DEBB800015828419"
"2056","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,52","2019",NA,NA,14.52,14.52,"DELW_DEBB800015828419"
"2057","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,54","2019",NA,NA,14.54,14.54,"DELW_DEBB800015828419"
"2058","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,55","2013",NA,NA,NA,14.55,"DELW_DEBB800015828419"
"2059","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,55","2018",NA,NA,NA,14.55,"DELW_DEBB800015828419"
"2060","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,55","2020",NA,NA,NA,14.55,"DELW_DEBB800015828419"
"2061","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,56","2011",NA,NA,14.56,14.56,"DELW_DEBB800015828419"
"2062","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,57","2013",NA,NA,14.57,14.57,"DELW_DEBB800015828419"
"2063","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,58","2015",NA,NA,14.58,14.58,"DELW_DEBB800015828419"
"2064","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,58","2018",NA,NA,14.58,14.58,"DELW_DEBB800015828419"
"2065","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,59","2016",NA,NA,14.59,14.59,"DELW_DEBB800015828419"
"2066","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,59","2020",NA,NA,NA,14.59,"DELW_DEBB800015828419"
"2067","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2006",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2068","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2007",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2069","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2008",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2070","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2009",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2071","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2010",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2072","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2012",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2073","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,6","2013",NA,NA,14.6,14.6,"DELW_DEBB800015828419"
"2074","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,61","2021",NA,NA,14.61,14.61,"DELW_DEBB800015828419"
"2075","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,62","2013",NA,NA,NA,14.62,"DELW_DEBB800015828419"
"2076","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,62","2019",NA,NA,14.62,14.62,"DELW_DEBB800015828419"
"2077","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,62","2020",NA,NA,NA,14.62,"DELW_DEBB800015828419"
"2078","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,62","2021",NA,NA,14.62,14.62,"DELW_DEBB800015828419"
"2079","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,63","2011",NA,NA,14.63,14.63,"DELW_DEBB800015828419"
"2080","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,63","2017",NA,NA,14.63,14.63,"DELW_DEBB800015828419"
"2081","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,63","2018",NA,NA,14.63,14.63,"DELW_DEBB800015828419"
"2082","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,64","2014",NA,NA,14.64,14.64,"DELW_DEBB800015828419"
"2083","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,64","2020",NA,NA,NA,14.64,"DELW_DEBB800015828419"
"2084","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,65","2013",NA,NA,14.65,14.65,"DELW_DEBB800015828419"
"2085","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,66","2013",NA,NA,14.66,14.66,"DELW_DEBB800015828419"
"2086","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,66","2018",NA,NA,14.66,14.66,"DELW_DEBB800015828419"
"2087","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,67","2016",NA,NA,14.67,14.67,"DELW_DEBB800015828419"
"2088","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,67","2017",NA,NA,14.67,14.67,"DELW_DEBB800015828419"
"2089","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,67","2020",NA,NA,NA,14.67,"DELW_DEBB800015828419"
"2090","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,68","2019",NA,NA,14.68,14.68,"DELW_DEBB800015828419"
"2091","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,69","2011",NA,NA,14.69,14.69,"DELW_DEBB800015828419"
"2092","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2006",NA,NA,14.7,14.7,"DELW_DEBB800015828419"
"2093","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2009",NA,NA,14.7,14.7,"DELW_DEBB800015828419"
"2094","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2010",NA,NA,14.7,14.7,"DELW_DEBB800015828419"
"2095","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2013",NA,NA,NA,14.7,"DELW_DEBB800015828419"
"2096","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2019",NA,NA,14.7,14.7,"DELW_DEBB800015828419"
"2097","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,7","2020",NA,NA,NA,14.7,"DELW_DEBB800015828419"
"2098","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,71","2015",NA,NA,14.71,14.71,"DELW_DEBB800015828419"
"2099","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,71","2018",NA,NA,14.71,14.71,"DELW_DEBB800015828419"
"2100","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,72","2011",NA,NA,14.72,14.72,"DELW_DEBB800015828419"
"2101","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,72","2013",NA,NA,NA,14.72,"DELW_DEBB800015828419"
"2102","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,73","2011",NA,NA,14.73,14.73,"DELW_DEBB800015828419"
"2103","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,73","2013",NA,NA,14.73,14.73,"DELW_DEBB800015828419"
"2104","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,73","2021",NA,NA,14.73,14.73,"DELW_DEBB800015828419"
"2105","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,74","2015",NA,NA,14.74,14.74,"DELW_DEBB800015828419"
"2106","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,74","2017",NA,NA,14.74,14.74,"DELW_DEBB800015828419"
"2107","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,75","2019",NA,NA,14.75,14.75,"DELW_DEBB800015828419"
"2108","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,77","2016",NA,NA,14.77,14.77,"DELW_DEBB800015828419"
"2109","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,77","2018",NA,NA,14.77,14.77,"DELW_DEBB800015828419"
"2110","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,78","2015",NA,NA,14.78,14.78,"DELW_DEBB800015828419"
"2111","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,79","2014",NA,NA,14.79,14.79,"DELW_DEBB800015828419"
"2112","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,79","2017",NA,NA,14.79,14.79,"DELW_DEBB800015828419"
"2113","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,8","2008",NA,NA,14.8,14.8,"DELW_DEBB800015828419"
"2114","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,8","2010",NA,NA,14.8,14.8,"DELW_DEBB800015828419"
"2115","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,8","2012",NA,NA,14.8,14.8,"DELW_DEBB800015828419"
"2116","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,8","2013",NA,NA,NA,14.8,"DELW_DEBB800015828419"
"2117","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,8","2017",NA,NA,14.8,14.8,"DELW_DEBB800015828419"
"2118","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,81","2014",NA,NA,14.81,14.81,"DELW_DEBB800015828419"
"2119","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,81","2018",NA,NA,14.81,14.81,"DELW_DEBB800015828419"
"2120","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,83","2013",NA,NA,14.83,14.83,"DELW_DEBB800015828419"
"2121","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,83","2017",NA,NA,14.83,14.83,"DELW_DEBB800015828419"
"2122","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,83","2018",NA,NA,14.83,14.83,"DELW_DEBB800015828419"
"2123","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,84","2017",NA,NA,14.84,14.84,"DELW_DEBB800015828419"
"2124","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,84","2019",NA,NA,14.84,14.84,"DELW_DEBB800015828419"
"2125","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,85","2016",NA,NA,14.85,14.85,"DELW_DEBB800015828419"
"2126","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,85","2017",NA,NA,14.85,14.85,"DELW_DEBB800015828419"
"2127","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,86","2013",NA,NA,NA,14.86,"DELW_DEBB800015828419"
"2128","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,87","2015",NA,NA,14.87,14.87,"DELW_DEBB800015828419"
"2129","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,87","2019",NA,NA,14.87,14.87,"DELW_DEBB800015828419"
"2130","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,88","2020",NA,NA,NA,14.88,"DELW_DEBB800015828419"
"2131","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,89","2011",NA,NA,14.89,14.89,"DELW_DEBB800015828419"
"2132","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2006",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2133","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2007",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2134","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2009",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2135","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2010",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2136","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2012",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2137","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2013",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2138","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,9","2018",NA,NA,14.9,14.9,"DELW_DEBB800015828419"
"2139","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,91","2016",NA,NA,14.91,14.91,"DELW_DEBB800015828419"
"2140","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,91","2018",NA,NA,14.91,14.91,"DELW_DEBB800015828419"
"2141","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,92","2011",NA,NA,14.92,14.92,"DELW_DEBB800015828419"
"2142","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,92","2021",NA,NA,14.92,14.92,"DELW_DEBB800015828419"
"2143","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,93","2015",NA,NA,14.93,14.93,"DELW_DEBB800015828419"
"2144","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,93","2018",NA,NA,14.93,14.93,"DELW_DEBB800015828419"
"2145","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,93","2020",NA,NA,NA,14.93,"DELW_DEBB800015828419"
"2146","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,94","2011",NA,NA,14.94,14.94,"DELW_DEBB800015828419"
"2147","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,94","2020",NA,NA,NA,14.94,"DELW_DEBB800015828419"
"2148","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,95","2011",NA,NA,14.95,14.95,"DELW_DEBB800015828419"
"2149","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,95","2021",NA,NA,14.95,14.95,"DELW_DEBB800015828419"
"2150","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,96","2016",NA,NA,14.96,14.96,"DELW_DEBB800015828419"
"2151","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,96","2021",NA,NA,14.96,14.96,"DELW_DEBB800015828419"
"2152","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,97","2011",NA,NA,14.97,14.97,"DELW_DEBB800015828419"
"2153","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,97","2020",NA,NA,NA,14.97,"DELW_DEBB800015828419"
"2154","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,97","2021",NA,NA,14.97,14.97,"DELW_DEBB800015828419"
"2155","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx14,98","2013",NA,NA,14.98,14.98,"DELW_DEBB800015828419"
"2156","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2006",NA,NA,15,15,"DELW_DEBB800015828419"
"2157","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2007",NA,NA,15,15,"DELW_DEBB800015828419"
"2158","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2008",NA,NA,15,15,"DELW_DEBB800015828419"
"2159","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2009",NA,NA,15,15,"DELW_DEBB800015828419"
"2160","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2010",NA,NA,15,15,"DELW_DEBB800015828419"
"2161","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2012",NA,NA,15,15,"DELW_DEBB800015828419"
"2162","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2014",NA,NA,15,15,"DELW_DEBB800015828419"
"2163","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2019",NA,NA,15,15,"DELW_DEBB800015828419"
"2164","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2020",NA,NA,NA,15,"DELW_DEBB800015828419"
"2165","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2022",NA,NA,15,15,"DELW_DEBB800015828419"
"2166","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2023",NA,NA,15,15,"DELW_DEBB800015828419"
"2167","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15","2024",NA,NA,15,15,"DELW_DEBB800015828419"
"2168","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,01","2016",NA,NA,15.01,15.01,"DELW_DEBB800015828419"
"2169","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,02","2011",NA,NA,15.02,15.02,"DELW_DEBB800015828419"
"2170","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,03","2014",NA,NA,15.03,15.03,"DELW_DEBB800015828419"
"2171","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,03","2021",NA,NA,15.03,15.03,"DELW_DEBB800015828419"
"2172","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,04","2016",NA,NA,15.04,15.04,"DELW_DEBB800015828419"
"2173","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,04","2017",NA,NA,15.04,15.04,"DELW_DEBB800015828419"
"2174","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,04","2019",NA,NA,15.04,15.04,"DELW_DEBB800015828419"
"2175","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,05","2013",NA,NA,NA,15.05,"DELW_DEBB800015828419"
"2176","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,05","2018",NA,NA,15.05,15.05,"DELW_DEBB800015828419"
"2177","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,06","2013",NA,NA,15.06,15.06,"DELW_DEBB800015828419"
"2178","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,06","2017",NA,NA,15.06,15.06,"DELW_DEBB800015828419"
"2179","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,07","2015",NA,NA,15.07,15.07,"DELW_DEBB800015828419"
"2180","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,07","2018",NA,NA,15.07,15.07,"DELW_DEBB800015828419"
"2181","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,08","2013",NA,NA,15.08,15.08,"DELW_DEBB800015828419"
"2182","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,08","2020",NA,NA,NA,15.08,"DELW_DEBB800015828419"
"2183","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,09","2013",NA,NA,15.09,15.09,"DELW_DEBB800015828419"
"2184","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,09","2020",NA,NA,NA,15.09,"DELW_DEBB800015828419"
"2185","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,09","2021",NA,NA,15.09,15.09,"DELW_DEBB800015828419"
"2186","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2006",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2187","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2007",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2188","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2008",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2189","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2010",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2190","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2011",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2191","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2012",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2192","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2017",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2193","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,1","2021",NA,NA,15.1,15.1,"DELW_DEBB800015828419"
"2194","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,11","2011",NA,NA,15.11,15.11,"DELW_DEBB800015828419"
"2195","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,11","2021",NA,NA,15.11,15.11,"DELW_DEBB800015828419"
"2196","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,12","2013",NA,NA,NA,15.12,"DELW_DEBB800015828419"
"2197","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,13","2011",NA,NA,15.13,15.13,"DELW_DEBB800015828419"
"2198","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,13","2013",NA,NA,NA,15.13,"DELW_DEBB800015828419"
"2199","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx15,14","2018",NA,NA,15.14,15.14,"DELW_DEBB800015828419"
