"code","ages","name","value"
"EN26_201",1556,"Mn",0.263991782441735
"EN26_201",1556,"Se",0.513203564798459
"EN26_201",1556,"C",0.494542500702664
"EN26_201",1560,"Fe",0.943948917090893
"EN26_201",1560,"Mn",0.692846646299586
"EN26_201",1560,"Se",0.459585663396865
"EN26_201",1560,"C",0.667526085162535
"EN26_201",1562,"Fe",0.0856058383360505
"EN26_201",1562,"Mn",0.370083032175899
"EN26_201",1562,"Se",0.972413794370368
"EN26_201",1562,"C",0.0905743155162781
"EN26_201",1588,"Fe",0.0880993304308504
"EN26_201",1588,"Mn",0.208699452923611
"EN26_201",1588,"Se",0.902792318956926
"EN26_201",1588,"C",0.524988361401483
"EN26_201",1590,"Fe",0.59905964252539
"EN26_201",1590,"Mn",0.547619549557567
"EN26_201",1590,"Se",0.441184289986268
"EN26_201",1590,"C",0.0294491283129901
"EN26_201",1635,"Fe",0.707165522500873
"EN26_201",1635,"Mn",0.0928042435552925
"EN26_201",1635,"Se",0.258715928299353
"EN26_201",1635,"C",0.769517185166478
"EN26_201",1643,"Fe",0.350479405373335
"EN26_201",1643,"Mn",0.0790930697694421
"EN26_201",1643,"Se",0.027724344516173
"EN26_201",1643,"C",0.663153362693265
"EN26_201",1662,"Fe",0.208486711373553
"EN26_201",1662,"Mn",0.981066959910095
"EN26_201",1662,"Se",0.28807071223855
"EN26_201",1662,"C",0.665967696346343
"EN26_201",1678,"Fe",0.365263906074688
"EN26_201",1678,"Mn",0.763860343955457
"EN26_201",1678,"Se",0.156111015705392
"EN26_201",1678,"C",0.0836836614180356
"EN26_201",1683,"Fe",0.819242492550984
"EN26_201",1683,"Mn",0.564545297296718
"EN26_201",1683,"Se",0.908462473424152
"EN26_201",1683,"C",0.263768229167908
"EN26_201",1688,"Fe",0.629318370716646
"EN26_201",1688,"Mn",0.222731826594099
"EN26_201",1688,"Se",0.71744968672283
"EN26_201",1688,"C",0.420068457489833
"EN26_201",1704,"Fe",0.424431247403845
"EN26_201",1704,"Mn",0.637922833673656
"EN26_201",1704,"Se",0.217843496240675
"EN26_201",1704,"C",0.219019931275398
"EN26_201",1705,"Fe",0.20187668595463
"EN26_201",1705,"Mn",0.528754316968843
"EN26_201",1705,"Se",0.433320544892922
"EN26_201",1705,"C",0.668789084767923
"EN26_201",1708,"Fe",0.998928423970938
"EN26_201",1708,"Mn",0.201423888094723
"EN26_201",1708,"Se",0.395834516035393
"EN26_201",1708,"C",0.579852821072564
"EN26_201",1720,"Fe",0.513408189406618
"EN26_201",1720,"Mn",0.146324538392946
"EN26_201",1720,"Se",0.191526505397633
"EN26_201",1720,"C",0.510521591873839
"EN26_201",1721,"Fe",0.849643043708056
"EN26_201",1721,"Mn",0.819283227669075
"EN26_201",1721,"Se",0.935252496507019
"EN26_201",1721,"C",0.615762531757355
"EN26_201",1739,"Fe",0.341459597460926
"EN26_201",1739,"Mn",0.358849118929356
"EN26_201",1739,"Se",0.157907298533246
"EN26_201",1739,"C",0.0633733181748539
"EN26_201",1744,"Fe",0.796745400410146
"EN26_201",1744,"Mn",0.156948758754879
"EN26_201",1744,"Se",0.667744701029733
"EN26_201",1744,"C",0.547470537712798
"EN26_201",1756,"Fe",0.0520914338994771
"EN26_201",1756,"Mn",0.162795525509864
"EN26_201",1756,"Se",0.370699185878038
"EN26_201",1756,"C",0.807612482458353
"EN26_201",1772,"Fe",0.45885495422408
"EN26_201",1772,"Mn",0.0601253875065595
"EN26_201",1772,"Se",0.820523329777643
"EN26_201",1772,"C",0.20232475316152
"EN26_201",1780,"Fe",0.0654502711258829
"EN26_201",1780,"Mn",0.438758250558749
"EN26_201",1780,"Se",0.968044253997505
"EN26_201",1780,"C",0.430261513451114
"EN26_201",1797,"Fe",0.656703979475424
"EN26_201",1797,"Mn",0.919686565874144
"EN26_201",1797,"Se",0.748551716795191
"EN26_201",1797,"C",0.73875758680515
"EN26_201",1808,"Fe",0.851109584793448
"EN26_201",1808,"Mn",0.264632181497291
"EN26_201",1808,"Se",0.841185258002952
"EN26_201",1808,"C",0.97321144095622
"EN26_201",1823,"Fe",0.0531054241582751
"EN26_201",1823,"Mn",0.883562123402953
"EN26_201",1823,"Se",0.204344084952027
"EN26_201",1823,"C",0.203578375745565
"EN26_201",1828,"Fe",0.354700959753245
"EN26_201",1828,"Mn",0.250446200370789
"EN26_201",1828,"Se",0.613145396113396
"EN26_201",1828,"C",0.690146525856107
"EN26_201",1842,"Fe",0.400159668875858
"EN26_201",1842,"Mn",0.493733545765281
"EN26_201",1842,"Se",0.123643062775955
"EN26_201",1842,"C",0.113752924604341
"EN26_201",1853,"Fe",0.506080074934289
"EN26_201",1853,"Mn",0.630105744348839
"EN26_201",1853,"Se",0.0729441840667278
"EN26_201",1853,"C",0.863872314803302
"EN26_201",1854,"Fe",0.992745269322768
"EN26_201",1854,"Mn",0.527168410364538
"EN26_201",1854,"Se",0.847802740288898
"EN26_201",1854,"C",0.893101249122992
"EN26_201",1860,"Fe",0.496337676653638
"EN26_201",1860,"Mn",0.776540178107098
"EN26_201",1860,"Se",0.481928918510675
"EN26_201",1860,"C",0.96498566144146
"EN26_201",1863,"Fe",0.67320346343331
"EN26_201",1863,"Mn",0.228027553996071
"EN26_201",1863,"Se",0.795636071357876
"EN26_201",1863,"C",0.079402957810089
"EN26_201",1877,"Fe",0.222305012634024
"EN26_201",1877,"Mn",0.414307283237576
"EN26_201",1877,"Se",0.579337548464537
"EN26_201",1877,"C",0.685632686363533
"EN26_201",1915,"Fe",0.776394999586046
"EN26_201",1915,"Mn",0.560557111399248
"EN26_201",1915,"Se",0.242719818837941
"EN26_201",1915,"C",0.636467065894976
"EN26_201",1918,"Fe",0.603015389293432
"EN26_201",1918,"Mn",0.856199382338673
"EN26_201",1918,"Se",0.280843664659187
"EN26_201",1918,"C",0.571908984100446
"EN26_201",1920,"Fe",0.254791113082319
"EN26_201",1920,"Mn",0.64046532381326
"EN26_201",1920,"Se",0.976253776578233
"EN26_201",1920,"C",0.815843801479787
"EN26_201",1925,"Fe",0.474405633285642
"EN26_201",1925,"Mn",0.661264452384785
"EN26_201",1925,"Se",0.797105245059356
"EN26_201",1925,"C",0.27969749015756
"EN26_201",1964,"Fe",0.615549277979881
"EN26_201",1964,"Mn",0.397207475500181
"EN26_201",1964,"Se",0.241453677881509
"EN26_201",1964,"C",0.398364554857835
"EN26_201",1974,"Fe",0.90418709279038
"EN26_201",1974,"Mn",0.113157476997003
"EN26_201",1974,"Se",0.263651173328981
"EN26_201",1974,"C",0.402102270629257
"EN26_201",1992,"Fe",0.00377727136947215
"EN26_201",1992,"Mn",0.491296880412847
"EN26_201",1992,"Se",0.389947244897485
"EN26_201",1992,"C",0.72327122092247
"EN26_201",2013,"Fe",0.478949118405581
"EN26_201",2013,"Mn",0.0389686662238091
"EN26_201",2013,"Se",0.0902663592714816
"EN26_201",2013,"C",0.0839543654583395
"EN26_201",2016,"Fe",0.186830469639972
"EN26_201",2016,"Mn",0.821424068650231
"EN26_201",2016,"Se",0.700373930856586
"EN26_201",2016,"C",0.997935181949288
"EN26_201",2018,"Fe",0.538006934570149
"EN26_201",2018,"Mn",0.802907430566847
"EN26_201",2018,"Se",0.669998009223491
"EN26_201",2018,"C",0.0137243829667568
"EN26_201",2021,"Fe",0.481114028720185
"EN26_201",2021,"Mn",0.67957454524003
"EN26_201",2021,"Se",0.92873840755783
"EN26_201",2021,"C",0.19863718515262
"EN26_201",2024,"Fe",0.676864644745365
"EN26_201",2024,"Mn",0.551461632130668
"EN26_201",2024,"Se",0.647546281339601
"EN26_201",2024,"C",0.407649385742843
"EN26_201",2025,"Fe",0.221951825777069
"EN26_201",2025,"Mn",0.0383228159043938
"EN26_201",2025,"Se",0.535664540948346
"EN26_201",2025,"C",0.410329431062564
"EN26_202",1007,"Fe",0.248232839629054
"EN26_202",1007,"Mn",0.256278242217377
"EN26_202",1007,"Se",0.950092293554917
"EN26_202",1007,"C",0.734920321963727
"EN26_202",1019,"Fe",0.243465296691284
"EN26_202",1019,"Mn",0.262089408701286
"EN26_202",1019,"Se",0.232667051255703
"EN26_202",1019,"C",0.961533722467721
"EN26_202",1021,"Fe",0.120177095988765
"EN26_202",1021,"Mn",0.707899503177032
"EN26_202",1021,"Se",0.524365368764848
"EN26_202",1021,"C",0.281244716607034
"EN26_202",1023,"Fe",0.923005250748247
"EN26_202",1023,"Mn",0.73932614014484
"EN26_202",1023,"Se",0.824949301080778
"EN26_202",1023,"C",0.954713333630934
"EN26_202",1034,"Fe",0.0753367946017534
"EN26_202",1034,"Mn",0.615113859297708
"EN26_202",1034,"Se",0.144090238027275
"EN26_202",1034,"C",0.2259785188362
"EN26_202",1044,"Fe",0.44227066449821
"EN26_202",1044,"Mn",0.62042840430513
"EN26_202",1044,"Se",0.522804457694292
"EN26_202",1044,"C",0.766773648094386
"EN26_202",1045,"Fe",0.323338223388419
"EN26_202",1045,"Mn",0.890248060692102
"EN26_202",1045,"Se",0.0350445988588035
"EN26_202",1045,"C",0.5469417180866
"EN26_202",1065,"Fe",0.699832032900304
"EN26_202",1065,"Mn",0.50510154501535
"EN26_202",1065,"Se",0.42244123481214
"EN26_202",1065,"C",0.238703976618126
"EN26_202",1071,"Fe",0.219626770121977
"EN26_202",1071,"Mn",0.65340713202022
"EN26_202",1071,"Se",0.96412924095057
"EN26_202",1071,"C",0.100502570858225
"EN26_202",1088,"Fe",0.0746972553897649
"EN26_202",1088,"Mn",0.167589109623805
"EN26_202",1088,"Se",0.920292666880414
"EN26_202",1088,"C",0.168816717574373
"EN26_202",1098,"Fe",0.416040728567168
"EN26_202",1098,"Mn",0.789815121563151
"EN26_202",1098,"Se",0.126042319228873
"EN26_202",1098,"C",0.687836516648531
"EN26_202",1100,"Fe",0.381244332995266
"EN26_202",1100,"Mn",0.187446823110804
"EN26_202",1100,"Se",0.877382865874097
"EN26_202",1100,"C",0.31312062125653
"EN26_202",1104,"Fe",0.717617487069219
"EN26_202",1104,"Mn",0.428552403114736
"EN26_202",1104,"Se",0.543527296977118
"EN26_202",1104,"C",0.0310063133947551
"EN26_202",1110,"Fe",0.136914516799152
"EN26_202",1110,"Mn",0.239566308213398
"EN26_202",1110,"Se",0.524543869309127
"EN26_202",1110,"C",0.0959537385497242
"EN26_202",1130,"Fe",0.759517158614472
"EN26_202",1130,"Mn",0.382289329078048
"EN26_202",1130,"Se",0.462969954125583
"EN26_202",1130,"C",0.917316346429288
"EN26_202",1150,"Fe",0.372203613631427
"EN26_202",1150,"Mn",0.100247021997347
"EN26_202",1150,"Se",0.486192380078137
"EN26_202",1150,"C",0.0405087820254266
"EN26_202",1156,"Fe",0.495009677950293
"EN26_202",1156,"Mn",0.369207000592723
"EN26_202",1156,"Se",0.174128518905491
"EN26_202",1156,"C",0.0762570456136018
"EN26_202",1168,"Fe",0.301453908905387
"EN26_202",1168,"Mn",0.425523483194411
"EN26_202",1168,"Se",0.425770767498761
"EN26_202",1168,"C",0.626392991514876
"EN26_202",1172,"Fe",0.548155671684071
"EN26_202",1172,"Mn",0.371554210083559
"EN26_202",1172,"Se",0.746026604901999
"EN26_202",1172,"C",0.217624998651445
"EN26_202",1184,"Fe",0.376651619095355
"EN26_202",1184,"Mn",0.500770427519456
"EN26_202",1184,"Se",0.902388953138143
"EN26_202",1184,"C",0.355537238530815
"EN26_202",1227,"Fe",0.285676727537066
"EN26_202",1227,"Mn",0.924891897244379
"EN26_202",1227,"Se",0.93433968257159
"EN26_202",1227,"C",0.768841298762709
"EN26_202",1243,"Fe",0.795262419153005
"EN26_202",1243,"Mn",0.338071406120434
"EN26_202",1243,"Se",0.975371298380196
"EN26_202",1243,"C",0.480786208529025
"EN26_202",1246,"Fe",0.499560598749667
"EN26_202",1246,"Mn",0.34265892393887
"EN26_202",1246,"Se",0.0760382490698248
"EN26_202",1246,"C",0.397040194598958
"EN26_202",1262,"Fe",0.813719136174768
"EN26_202",1262,"Mn",0.313521807547659
"EN26_202",1262,"Se",0.098413193365559
"EN26_202",1262,"C",0.141315111191943
"EN26_202",1266,"Fe",0.362886290531605
"EN26_202",1266,"Mn",0.97648693388328
"EN26_202",1266,"Se",0.498887729365379
"EN26_202",1266,"C",0.0485546307172626
"EN26_202",1271,"Fe",0.149056534282863
"EN26_202",1271,"Mn",0.937380661256611
"EN26_202",1271,"Se",0.0956135729793459
"EN26_202",1271,"C",0.543325203470886
"EN26_202",1278,"Fe",0.0912130563519895
"EN26_202",1278,"Mn",0.495817261748016
"EN26_202",1278,"Se",0.766875120112672
"EN26_202",1278,"C",0.598157414002344
"EN26_202",1302,"Fe",0.00686200498603284
"EN26_202",1302,"Mn",0.965162666514516
"EN26_202",1302,"Se",0.098535863449797
"EN26_202",1302,"C",0.353265410521999
"EN26_202",1304,"Fe",0.957683864515275
"EN26_202",1304,"Mn",0.980267617385834
"EN26_202",1304,"Se",0.787983856163919
"EN26_202",1304,"C",0.813266586046666
"EN26_202",1322,"Fe",0.789022490615025
"EN26_202",1322,"Mn",0.699084884487092
"EN26_202",1322,"Se",0.541894652880728
"EN26_202",1322,"C",0.98580856458284
"EN26_202",1325,"Fe",0.489000926958397
"EN26_202",1325,"Mn",0.159429863328114
"EN26_202",1325,"Se",0.72280857572332
"EN26_202",1325,"C",0.687660420546308
"EN26_202",1330,"Fe",0.179189041024074
"EN26_202",1330,"Mn",0.109506435925141
"EN26_202",1330,"Se",0.514067641459405
"EN26_202",1330,"C",0.58593495329842
"EN26_202",1341,"Fe",0.523601589491591
"EN26_202",1341,"Mn",0.917569224955514
"EN26_202",1341,"Se",0.486951893894002
"EN26_202",1341,"C",0.475277999415994
"EN26_202",1344,"Fe",0.219253276474774
"EN26_202",1344,"Mn",0.124129054602236
"EN26_202",1344,"Se",0.762001056224108
"EN26_202",1344,"C",0.443992759101093
"EN26_202",1345,"Fe",0.471056568669155
"EN26_202",1345,"Mn",0.766553279710934
"EN26_202",1345,"Se",0.883674021344632
"EN26_202",1345,"C",0.953482803422958
"EN26_202",1351,"Fe",0.308435009559616
"EN26_202",1351,"Mn",0.845956812612712
"EN26_202",1351,"Se",0.45857049850747
"EN26_202",1351,"C",0.883289381396025
"EN26_202",1360,"Fe",0.797547078691423
"EN26_202",1360,"Mn",0.222545535303652
"EN26_202",1360,"Se",0.133044422836974
"EN26_202",1360,"C",0.612988494569436
"EN26_202",1367,"Fe",0.335776700172573
"EN26_202",1367,"Mn",0.638323559658602
"EN26_202",1367,"Se",0.392203210387379
"EN26_202",1367,"C",0.671737229451537
"EN26_202",1373,"Fe",0.783798217074946
"EN26_202",1373,"Mn",0.511523144086823
"EN26_202",1373,"Se",0.928133663721383
"EN26_202",1373,"C",0.4221534836106
"EN26_202",1381,"Fe",0.438235603272915
"EN26_202",1381,"Mn",0.95154651789926
"EN26_202",1381,"Se",0.327610011445358
"EN26_202",1381,"C",0.500529836397618
"EN26_202",1404,"Fe",0.467159666586667
"EN26_202",1404,"Mn",0.146001359215006
"EN26_202",1404,"Se",0.484631079947576
"EN26_202",1404,"C",0.547047273488715
"EN26_202",1413,"Fe",0.508962959051132
"EN26_202",1413,"Mn",0.0496104850899428
"EN26_202",1413,"Se",0.923997286241502
"EN26_202",1413,"C",0.0765418547671288
"EN26_202",1419,"Fe",0.942064996343106
"EN26_202",1419,"Mn",0.0549356350675225
"EN26_202",1419,"Se",0.0863978588022292
"EN26_202",1419,"C",0.0993879153393209
"EN26_202",1436,"Fe",0.00383805762976408
"EN26_202",1436,"Mn",0.440047142095864
"EN26_202",1436,"Se",0.139359354972839
"EN26_202",1436,"C",0.796903418377042
"EN26_202",1452,"Fe",0.973268728936091
"EN26_202",1452,"Mn",0.118231321452186
"EN26_202",1452,"Se",0.91611088742502
"EN26_202",1452,"C",0.270902043674141
"EN26_202",1454,"Fe",0.00647682673297822
"EN26_202",1454,"Mn",0.249604557175189
"EN26_202",1454,"Se",0.46691297297366
"EN26_202",1454,"C",0.0165497832931578
"EN26_202",1490,"Fe",0.628630474908277
"EN26_202",1490,"Mn",0.233218410983682
"EN26_202",1490,"Se",0.371074144728482
"EN26_202",1490,"C",0.56942340452224
"EN26_202",1511,"Fe",0.362519702408463
"EN26_202",1511,"Mn",0.725770510500297
"EN26_202",1511,"Se",0.27462633070536
"EN26_202",1511,"C",0.749250894645229
"EN26_202",1513,"Fe",0.917741949437186
"EN26_202",1513,"Mn",0.728022819850594
"EN26_202",1513,"Se",0.204711526166648
"EN26_202",1513,"C",0.252520205453038
"EN26_202",1516,"Fe",0.463745596120134
"EN26_202",1516,"Mn",0.537587157450616
"EN26_202",1516,"Se",0.984320516698062
"EN26_202",1516,"C",0.279723425628617
"EN26_202",1526,"Fe",0.146005689166486
"EN26_202",1526,"Mn",0.0546181488316506
"EN26_202",1526,"Se",0.63307540747337
"EN26_202",1526,"C",0.809216066030785
"EN26_202",1549,"Fe",0.91935242107138
"EN26_202",1549,"Mn",0.523984007071704
"EN26_202",1549,"Se",0.0883712358772755
"EN26_202",1549,"C",0.53313044575043
"EN26_202",1550,"Fe",0.533636409090832
"EN26_202",1550,"Mn",0.0512480323668569
"EN26_202",1550,"Se",0.0394430616870522
"EN26_202",1550,"C",0.773948827758431
"EN26_202",1552,"Fe",0.57840200024657
"EN26_202",1552,"Mn",0.908447559457272
"EN26_202",1552,"Se",0.81134039722383
"EN26_202",1552,"C",0.823404762428254
"EN26_202",1576,"Fe",0.304454598808661
"EN26_202",1576,"Mn",0.843266709707677
"EN26_202",1576,"Se",0.63055432960391
"EN26_202",1576,"C",0.066089981701225
"EN26_202",1608,"Fe",0.833381581818685
"EN26_202",1608,"Mn",0.997831631451845
"EN26_202",1608,"Se",0.772135603474453
"EN26_202",1608,"C",0.88117990992032
"EN26_202",1644,"Fe",0.764563673641533
"EN26_202",1644,"Mn",0.658140344545245
"EN26_202",1644,"Se",0.55757767893374
"EN26_202",1644,"C",0.580462750978768
"EN26_202",1655,"Fe",0.183122309157625
"EN26_202",1655,"Mn",0.384962389944121
"EN26_202",1655,"Se",0.626478617545217
"EN26_202",1655,"C",0.306217639241368
"EN26_202",1658,"Fe",0.315690498799086
"EN26_202",1658,"Mn",0.419151907786727
"EN26_202",1658,"Se",0.820410259533674
"EN26_202",1658,"C",0.998875949764624
"EN26_202",1685,"Fe",0.225093234796077
"EN26_202",1685,"Mn",0.447021406143904
"EN26_202",1685,"Se",0.826514136046171
"EN26_202",1685,"C",0.568900113692507
"EN26_202",1697,"Fe",0.583722187206149
"EN26_202",1697,"Mn",0.720470275264233
"EN26_202",1697,"Se",0.890580982435495
"EN26_202",1697,"C",0.440099155763164
"EN26_202",1701,"Fe",0.230415456695482
"EN26_202",1701,"Mn",0.278905580518767
"EN26_202",1701,"Se",0.870747678680345
"EN26_202",1701,"C",0.209560315124691
"EN26_202",1703,"Fe",0.542097168741748
"EN26_202",1703,"Mn",0.861934869084507
"EN26_202",1703,"Se",0.664930501719937
"EN26_202",1703,"C",0.866058808751404
"EN26_202",1715,"Fe",0.768689727643505
"EN26_202",1715,"Mn",0.739931085146964
"EN26_202",1715,"Se",0.883892557118088
"EN26_202",1715,"C",0.767935164971277
"EN26_202",1726,"Fe",0.138727093813941
"EN26_202",1726,"Mn",0.627519030822441
"EN26_202",1726,"Se",0.196917640278116
"EN26_202",1726,"C",0.556820287834853
"EN26_202",1731,"Fe",0.773799686925486
"EN26_202",1731,"Mn",0.721029427368194
"EN26_202",1731,"Se",0.16718721552752
"EN26_202",1731,"C",0.512525609694421
"EN26_202",1744,"Fe",0.208450055215508
"EN26_202",1744,"Mn",0.924832332180813
"EN26_202",1744,"Se",0.087462404044345
"EN26_202",1744,"C",0.225479438668117
"EN26_202",1745,"Fe",0.673192671732977
"EN26_202",1745,"Mn",0.8929538349621
"EN26_202",1745,"Se",0.909601821098477
"EN26_202",1745,"C",0.0170681211166084
"EN26_202",1746,"Fe",0.811328821349889
"EN26_202",1746,"Mn",0.036707246908918
"EN26_202",1746,"Se",0.0899716983549297
"EN26_202",1746,"C",0.754457667004317
"EN26_202",1755,"Fe",0.787196590565145
"EN26_202",1755,"Mn",0.00710966112092137
"EN26_202",1755,"Se",0.456789507996291
"EN26_202",1755,"C",0.972039974760264
"EN26_202",1759,"Fe",0.613704015268013
"EN26_202",1759,"Mn",0.439919071737677
"EN26_202",1759,"Se",0.0796062506269664
"EN26_202",1759,"C",0.222970209084451
"EN26_202",1760,"Fe",0.499704557238147
"EN26_202",1760,"Mn",0.595610813004896
"EN26_202",1760,"Se",0.591986788902432
"EN26_202",1760,"C",0.215336758177727
"EN26_202",1801,"Fe",0.362379154888913
"EN26_202",1801,"Mn",0.412271257024258
"EN26_202",1801,"Se",0.718475642614067
"EN26_202",1801,"C",0.670430628350005
"EN26_202",1810,"Fe",0.944654401158914
"EN26_202",1810,"Mn",0.31491726404056
"EN26_202",1810,"Se",0.802204749546945
"EN26_202",1810,"C",0.450628613354638
"EN26_202",1824,"Fe",0.564504253678024
"EN26_202",1824,"Mn",0.586176730925217
"EN26_202",1824,"Se",0.898289697011933
"EN26_202",1824,"C",0.904065889772028
"EN26_202",1844,"Fe",0.0570512395352125
"EN26_202",1844,"Mn",0.114851036807522
"EN26_202",1844,"Se",0.922341932775453
"EN26_202",1844,"C",0.966901475330815
"EN26_202",1848,"Fe",0.173880652524531
"EN26_202",1848,"Mn",0.439802576322109
"EN26_202",1848,"Se",0.395009855506942
"EN26_202",1848,"C",0.95968272886239
"EN26_202",1861,"Fe",0.296526319114491
"EN26_202",1861,"Mn",0.558942768955603
"EN26_202",1861,"Se",0.226104174507782
"EN26_202",1861,"C",0.563911510631442
"EN26_202",1862,"Fe",0.200489593669772
"EN26_202",1862,"Mn",0.202539277030155
"EN26_202",1862,"Se",0.847861399874091
"EN26_202",1862,"C",0.737732524052262
"EN26_202",1864,"Fe",0.494639901444316
"EN26_202",1864,"Mn",0.794759725686163
"EN26_202",1864,"Se",0.727805772097781
"EN26_202",1864,"C",0.484843497164547
"EN26_202",1872,"Fe",0.51947253709659
"EN26_202",1872,"Mn",0.427453588927165
"EN26_202",1872,"Se",0.773313240148127
"EN26_202",1872,"C",0.966755576198921
"EN26_202",1873,"Fe",0.537134100450203
"EN26_202",1873,"Mn",0.54961514333263
"EN26_202",1873,"Se",0.372859800932929
"EN26_202",1873,"C",0.548510563327
"EN26_202",1878,"Fe",0.824754658853635
"EN26_202",1878,"Mn",0.653578169643879
"EN26_202",1878,"Se",0.06845423579216
"EN26_202",1878,"C",0.458262871252373
"EN26_202",1880,"Fe",0.197050424292684
"EN26_202",1880,"Mn",0.702466452494264
"EN26_202",1880,"Se",0.876708212308586
"EN26_202",1880,"C",0.31816644128412
"EN26_202",1881,"Fe",0.325092975283042
"EN26_202",1881,"Mn",0.897136852843687
"EN26_202",1881,"Se",0.696976828156039
"EN26_202",1881,"C",0.852501942077652
"EN26_202",1890,"Fe",0.630556932883337
"EN26_202",1890,"Mn",0.236600307514891
"EN26_202",1890,"Se",0.336815693881363
"EN26_202",1890,"C",0.946835946990177
"EN26_202",1902,"Fe",0.593072796007618
"EN26_202",1902,"Mn",0.178029037080705
"EN26_202",1902,"Se",0.891523072961718
"EN26_202",1902,"C",0.856157389469445
"EN26_202",1905,"Fe",0.0272714542225003
"EN26_202",1905,"Mn",0.542401675833389
"EN26_202",1905,"Se",0.610125335399061
"EN26_202",1905,"C",0.0359500502236187
"EN26_202",1941,"Fe",0.140169977908954
"EN26_202",1941,"Mn",0.44849985348992
"EN26_202",1941,"Se",0.63574326201342
"EN26_202",1941,"C",0.992175702936947
"EN26_202",1956,"Fe",0.0306981238536537
"EN26_202",1956,"Mn",0.14580618031323
"EN26_202",1956,"Se",0.755319483345374
"EN26_202",1956,"C",0.769482439616695
"EN26_202",1964,"Fe",0.857839000644162
"EN26_202",1964,"Mn",0.709174362476915
"EN26_202",1964,"Se",0.45409769541584
"EN26_202",1964,"C",0.909846907947212
"EN26_202",1975,"Fe",0.781536222668365
"EN26_202",1975,"Mn",0.873271049931645
"EN26_202",1975,"Se",0.662577374139801
"EN26_202",1975,"C",0.170785850845277
"EN26_202",1996,"Fe",0.00952922692522407
"EN26_202",1996,"Mn",0.810534588992596
"EN26_202",1996,"Se",0.0336887603625655
"EN26_202",1996,"C",0.0825337010901421
"EN26_202",1998,"Fe",0.368285869248211
"EN26_202",1998,"Mn",0.894165043486282
"EN26_202",1998,"Se",0.121235358528793
"EN26_202",1998,"C",0.00435197446495295
"EN26_202",2008,"Fe",0.395782428793609
"EN26_202",2008,"Mn",0.45122376899235
"EN26_202",2008,"Se",0.669291361467913
"EN26_202",2008,"C",0.148950450588018
"EN26_202",2010,"Fe",0.00994425360113382
"EN26_202",2010,"Mn",0.810825283173472
"EN26_202",2010,"Se",0.942972399527207
"EN26_202",2010,"C",0.505195891950279
"EN26_202",2012,"Fe",0.733092758338898
"EN26_202",2012,"Mn",0.138566283043474
"EN26_202",2012,"Se",0.0827232236042619
"EN26_202",2012,"C",0.378001624252647
"EN26_202",2015,"Fe",0.655767731601372
"EN26_202",2015,"Mn",0.133049919269979
"EN26_202",2015,"Se",0.465159723069519
"EN26_202",2015,"C",0.770841066259891
"EN26_202",2018,"Fe",0.23012998746708
"EN26_202",2018,"Mn",0.270024856319651
"EN26_202",2018,"Se",0.430115770781413
"EN26_202",2018,"C",0.506458898307756
"EN26_202",2023,"Fe",0.0975298152770847
"EN26_202",2023,"Mn",0.263110472355038
"EN26_202",2023,"Se",0.13595437980257
"EN26_202",2023,"C",0.876544491387904
"EN26_203",1027,"Fe",0.992936356691644
"EN26_203",1027,"Mn",0.711806046310812
"EN26_203",1027,"Se",0.616907891817391
"EN26_203",1027,"C",0.177370790857822
"EN26_203",1038,"Fe",0.109394994564354
"EN26_203",1038,"Mn",0.503828338580206
"EN26_203",1038,"Se",0.975281855789945
"EN26_203",1038,"C",0.0641892338171601
"EN26_203",1047,"Fe",0.670633991248906
"EN26_203",1047,"Mn",0.919023090507835
"EN26_203",1047,"Se",0.802790097193792
"EN26_203",1047,"C",0.4270050060004
"EN26_203",1057,"Fe",0.854508130578324
"EN26_203",1057,"Mn",0.355996736790985
"EN26_203",1057,"Se",0.48622792144306
"EN26_203",1057,"C",0.897729376796633
"EN26_203",1075,"Fe",0.764436184428632
"EN26_203",1075,"Mn",0.769991069100797
"EN26_203",1075,"Se",0.337302296655253
"EN26_203",1075,"C",0.294236856279895
"EN26_203",1078,"Fe",0.773819801164791
"EN26_203",1078,"Mn",0.783630387624726
"EN26_203",1078,"Se",0.0364735745824873
"EN26_203",1078,"C",0.74559191823937
"EN26_203",1083,"Fe",0.252509359270334
"EN26_203",1083,"Mn",0.359527628868818
"EN26_203",1083,"Se",0.772439534775913
"EN26_203",1083,"C",0.773532187333331
"EN26_203",1111,"Fe",0.16843155794777
"EN26_203",1111,"Mn",0.995482878759503
"EN26_203",1111,"Se",0.626911401515827
"EN26_203",1111,"C",0.330642553279176
"EN26_203",1112,"Fe",0.39994013751857
"EN26_203",1112,"Mn",0.396845859009773
"EN26_203",1112,"Se",0.270339510869235
"EN26_203",1112,"C",0.672872042050585
"EN26_203",1114,"Fe",0.311844161944464
"EN26_203",1114,"Mn",0.603403633926064
"EN26_203",1114,"Se",0.789187684422359
"EN26_203",1114,"C",0.0767744870390743
"EN26_203",1120,"Fe",0.912586553487927
"EN26_203",1120,"Mn",0.451411920133978
"EN26_203",1120,"Se",0.72014619782567
"EN26_203",1120,"C",0.169099959777668
"EN26_203",1132,"Fe",0.33770741452463
"EN26_203",1132,"Mn",0.919483616948128
"EN26_203",1132,"Se",0.893176684854552
"EN26_203",1132,"C",0.300575947854668
"EN26_203",1152,"Fe",0.386014309478924
"EN26_203",1152,"Mn",0.576753728790209
"EN26_203",1152,"Se",0.818475429434329
